Date,BEAI2,BRLI4,CMMI4,COPI2,DBQI4,FAII4,GGYM7,HAVI2,HNNM7,HNYI2,IL03,IL03_Tail,IL04,IL04_Tail,IL05,IL05_Tail,IL06,IL06_Tail,IL07,IL07_Tail,IL08,IL08_Tail,KHBI2,KNGI2,LSLI2,MI11,MI11_Tail,MI12,MI12_Tail,MI13,MI13_Tail,MI14,MI14_Tail,MI15,MI15_Tail,MI16,MI16_Tail,MI17,MI17_Tail,MI18,MI18_Tail,MI19,MI19_Tail,MI20,MI20_Tail,MI21,MI21_Tail,MI22,MI22_Tail,MORI2,MUSI4,PIAI2,UINI2,05552500,05527500,05585000,05446500,05583000,05570000,05555300
27Jul2011,430.32,524.44,576.68,437.12,597.51,546.55,484.71,435.15,463.87,442.76,538.88,505.49,504.93,486.86,483.43,460.14,458.95,445.66,439.41,439.41,429.73,426.48,534.93,437.74,444.92,603.2,598.04,592.07,591.39,582.59,579.49,571.94,564.78,560.84,553.41,544.31,543.82,538.53,538.26,527.85,526.45,518.3,488.46,480.59,479.87,471.65,470.58,459.73,459.36,485.53,542.46,440.97,472.42,470.19,512.71,437.76,571.15,456.89,472.90,524.75
28Jul2011,430.2,524.26,576.49,437.16,601.33,546.18,484.78,435.27,463.92,442.53,538.81,506.15,504.72,488.48,483.41,460.69,458.85,445.88,439.26,439.26,427.82,427.82,534.62,437.82,445.2,604.15,601.66,595.21,594.66,583.09,579.68,571.76,564.62,560.83,553.06,543.86,543.41,538.15,537.85,527.62,526.19,518.16,488.51,480.66,479.93,471.72,470.64,459.8,459.33,486.55,542.06,440.68,472.46,470.0900001,512.63,437.14,570.93,456.80,472.59,524.68
29Jul2011,430.1,523.99,579.67,437.21,600.55,547.46,484.53,435.28,463.8,442.24,539,506.74,505.01,487.19,483.4,459.77,458.98,444.42,439.16,439.15,427.83,427.83,534.69,437.82,444.72,602.57,601.13,595.92,595.53,584.36,583.8,571.88,567.03,560.86,555.79,545.03,544.43,538.39,538.09,527.94,525.92,518.17,488.22,480.45,479.67,471.52,470.43,459.72,459.23,485.3,542.91,440.5,472.23,470.5099997,512.56,436.89,572.03,456.74,473.07,524.73
30Jul2011,430.09,524.99,580.45,437.31,599.03,549.55,484.7,435.31,463.56,442.1,538.75,505.32,504.93,485.89,483.46,459.79,458.93,444.98,439.1,439.1,427.85,427.85,536.24,437.8,444.28,603.02,599.58,594.51,594.2,584.88,584.35,570.65,567.59,559.57,557.7,547.62,547.09,540.55,540.24,528.2,527.21,518.36,488.82,480.36,479.62,471.26,470.15,459.46,459.04,484.9,545.5,440.39,471.97,470.5499997,512.49,436.68,572.73,456.64,474.44,524.91
31Jul2011,430.04,526.11,579.61,437.02,598.73,550.11,486.11,435.27,464.4,441.76,538.95,505.47,504.91,486.21,483.52,459.79,459.01,444.26,438.88,438.88,427.78,427.78,537.18,437.68,443.92,602.83,599.29,593.56,593.21,583.68,583.2,570.62,567.14,559.9,557.38,548.38,547.89,541.64,541.34,529,528.45,518.3,490.11,481.84,481.03,472.6,471.49,460.24,459.7,484.96,546.33,440.14,473.28,470.17,512.43,437.55,572.46,456.57,473.57,524.92
01Aug2011,430.2,526.53,578.42,436.54,598.33,549.51,486.81,435.02,465.41,441.49,538.93,504.82,504.62,485.71,483.36,459.74,458.93,443.88,438.6,438.57,427.75,427.75,537.13,437.41,443.46,603.07,598.9,592.89,592.53,582.66,581.74,570.95,566.29,560.25,556.2,547.61,547.14,541.34,541.04,529.39,528.83,518.32,490.83,482.56,481.74,473.53,472.5,461.42,460.82,484.81,545.7,439.78,474.29,469.8299999,512.49,437.61,572.16,456.49,472.83,524.82
02Aug2011,430.77,526.18,577.51,434.71,598.26,548.17,486.98,433.53,465.87,441.37,538.72,504.96,504.93,484.9,483.43,459.51,458.99,443.42,439.98,435.84,429.96,426.33,536.35,435.16,442.67,602.91,598.84,592.61,592.25,582.69,580.59,571.86,565.42,560.77,554.59,546.21,545.74,540.28,539.99,528.83,528.32,518.18,490.85,482.8,482.04,473.86,472.95,461.92,461.38,484.24,544.31,440.43,474.7,469.3699998,512.54,436.87,571.95,456.43,472.53,524.72
03Aug2011,430.19,525.33,577.26,433.7,598.07,547.23,486.11,432.63,465.77,441.53,538.67,504.74,504.59,485.65,483.41,459.71,458.86,443.38,440.45,434.68,429.54,425.73,535.31,433.93,443.04,602.96,598.65,592.44,592.07,582.88,580.25,572.04,565.18,560.89,553.96,545.1,544.58,539.07,538.75,527.89,527.28,518.14,489.85,482.12,481.36,473.63,472.58,461.9,461.35,484.82,543.19,440.76,474.31,469.19,512.51,436.54,571.83,456.36,472.36,524.60
04Aug2011,430.15,524.41,576.92,434.14,597.91,546.85,484.87,432.71,464.83,441.3,538.71,505.46,504.82,485.8,483.43,459.75,459.04,443.07,440.15,435.27,429.33,425.23,534.83,434.4,442.86,602.87,598.48,592.23,591.9,582.97,579.92,571.71,564.97,560.76,553.73,544.6,544.07,538.46,538.15,527.93,526.46,518.18,488.55,480.85,480.15,472.37,471.35,461,460.48,484.71,542.67,440.64,473.05,469.3299999,512.40,436.39,571.90,456.31,472.23,524.49
05Aug2011,429.91,524.04,576.75,433.87,597.57,546.53,484.18,432.53,463.71,441.19,538.89,505.04,504.8,485.29,483.48,459.42,458.96,442.52,440.18,435.04,429.24,425.21,534.52,434.14,442.29,603.18,598.11,591.93,591.61,582.9,579.7,571.77,564.88,560.95,553.41,544.18,543.71,538.08,537.78,527.78,526.12,518.18,487.92,480.07,479.38,471.31,470.24,459.79,459.28,484.4,542.27,440.58,471.96,468.9900002,512.32,436.34,571.94,456.25,472.12,524.44
06Aug2011,429.98,523.76,576.59,433.45,597.5,546.34,483.6,432.38,463.32,441.06,538.71,505.15,505.08,484.91,483.42,459.33,458.93,441.85,440.11,434.86,429.18,424.63,534.3,434.02,441.83,603.02,598.03,591.8,591.48,582.72,579.47,571.8,564.77,560.95,553.23,543.94,543.45,537.8,537.49,527.82,525.84,518.28,487.32,479.52,478.81,470.62,469.59,459.55,458.58,484.15,542.02,440.55,471.35,468.8299999,512.27,436.21,571.95,456.19,472.04,524.41
07Aug2011,429.82,523.57,576.39,433.17,597.37,546.13,483.37,432,462.94,441.05,538.63,505.15,504.95,484.91,483.46,459.26,458.85,442.51,440.15,434.25,429.15,424.23,534.13,433.53,442.03,602.73,597.87,591.67,591.37,582.91,579.19,571.61,564.61,560.94,552.94,543.63,543.16,537.59,537.24,527.76,525.65,518.16,487.14,479.22,478.56,470.2,469.2,459.23,458.1,484.15,541.8,440.51,470.92,468.8499998,512.23,436.05,571.57,456.15,471.99,524.38
08Aug2011,429.85,523.29,576.26,432.7,597.21,545.84,483.09,431.76,462.79,440.95,538.87,505.32,505.1,485.1,483.4,459.22,458.98,441.96,440.22,433.81,429.18,423.65,533.89,432.99,441.84,602.64,597.72,591.74,591.11,583.02,579.01,571.84,564.45,560.97,552.72,543.49,542.75,537.23,536.94,527.76,525.34,518.11,486.87,478.93,478.27,469.85,468.86,459.3,457.82,484.09,541.4,440.63,470.58,468.98,512.25,435.97,571.18,456.13,471.93,524.39
09Aug2011,429.8,523.06,576.18,432.88,597.21,545.92,482.8,431.73,462.72,441.39,538.86,505.22,504.97,485.14,483.23,459.96,459,443.51,440.26,433.88,429.21,423.33,533.72,433.01,443.05,603,597.72,591.91,591.16,583.4,578.98,571.93,564.39,560.94,552.59,543.7,542.71,537.03,536.71,527.81,525.05,518.17,486.49,478.66,478.02,470.21,468.57,459.65,457.36,484.47,541.26,440.72,470.8,469.5100002,512.37,435.90,571.25,456.09,471.94,524.54
10Aug2011,429.85,522.83,576.41,433.16,597.27,545.97,482.63,431.94,462.35,441.42,538.78,505.4,505.08,485.42,483.29,459.44,458.9,443.13,440.35,434.37,429.21,423.24,533.71,433.4,442.74,603.16,597.79,591.89,591.11,582.96,579.25,572.03,564.62,561.08,552.84,543.68,542.77,537.05,536.71,528.03,524.84,518.17,486.23,478.47,477.85,469.95,468.35,459.12,457.15,484.43,541.32,440.86,470.54,469.3499998,512.49,435.84,570.59,456.06,472.10,524.42
11Aug2011,429.88,523.05,576.31,433.44,597.51,545.93,482.42,432.28,462.38,441.51,538.69,505.01,504.77,485.49,483.17,459.8,459.07,443.63,440.24,434.88,429.17,423.67,533.83,433.92,442.95,603.08,598.04,592.05,591.24,582.71,579.09,571.74,564.43,560.76,552.72,543.6,542.83,537.16,536.85,527.99,525.09,518.31,486.17,478.25,477.62,469.9,468.1,459.42,456.95,484.52,541.39,440.67,470.41,468.9,512.45,435.79,570.20,456.03,472.20,524.38
12Aug2011,429.93,522.99,576.1,433.42,597.52,545.69,482.6,432.28,462.35,441.34,538.74,504.9,504.85,484.79,483.47,459.21,458.89,442.21,440.22,434.95,429.26,423.78,533.65,434.02,442.14,603.14,598.1,592.1,591.29,582.97,578.88,571.68,564.26,560.74,552.42,543.36,542.54,536.92,536.64,527.8,525.04,518.14,486.24,478.53,477.88,470.45,468.27,459.32,456.95,484.23,541.14,440.6,470.98,468.69,512.43,435.75,569.99,456.00,471.92,524.33
13Aug2011,429.72,522.68,576.1,432.73,597.58,545.73,482.26,431.77,462.2,441.28,538.82,504.9,504.9,484.48,483.15,459.63,459.01,442.84,440.33,433.95,429.11,423.87,533.37,433.09,442.01,603.24,598.14,592.15,591.33,583.11,578.98,571.98,564.4,561.13,552.3,543.67,542.26,536.6,536.29,527.82,524.6,518.26,485.9,478.15,477.53,470.09,468.02,459.19,456.91,484,540.81,440.63,470.59,468.5700001,512.38,435.71,569.84,455.98,471.79,524.31
14Aug2011,429.98,522.6,576.24,433.32,597.61,545.91,481.77,432.08,462.04,441.13,538.79,504.85,504.77,484.78,483.21,459.37,458.88,442.96,440.35,434.53,429.32,423.21,533.38,433.55,442.09,603.34,598.16,592.22,591.37,583.16,579.11,572.01,564.49,561.15,552.49,543.9,542.4,536.66,536.32,527.88,524.57,518.3,485.46,477.67,477.1,469.86,467.52,459.41,456.48,484.04,540.93,440.62,470.3,468.8200001,512.31,435.67,569.85,455.97,471.71,524.29
15Aug2011,429.97,522.67,576.28,433.36,597.64,545.94,481.37,432.18,461.76,440.97,538.68,504.99,504.74,485.3,483.37,459.42,458.93,442.23,440.21,434.6,429.32,423.54,533.55,433.71,442.41,603.35,598.18,592.23,591.4,583.16,579.11,571.93,564.35,560.8,552.53,543.85,542.58,536.82,536.49,528.07,524.65,518.34,485.05,477.28,476.71,469.74,467.05,459.18,456.2,484.27,541.1,440.44,470.18,468.7400002,512.27,435.62,570.36,455.98,471.66,524.31
16Aug2011,429.74,522.75,576.27,432.93,597.65,545.92,481.49,431.69,461.67,440.98,538.96,504.76,504.79,484.48,483.42,459.35,458.92,442.63,440.33,433.58,429.25,423.65,533.5,432.95,441.99,603.3,598.18,592.24,591.4,583.16,579.14,571.99,564.45,561.01,552.58,543.85,542.54,536.77,536.45,527.9,524.72,518.33,485.21,477.41,476.85,470.2,467.11,459.2,455.98,484.05,541.1,440.54,470.57,468.5999998,512.24,435.58,570.31,455.97,471.62,524.31
17Aug2011,429.75,522.73,576.27,432.45,597.54,545.94,481.48,431.59,461.64,440.99,538.95,504.64,504.62,484.14,483.41,459.23,458.91,442.33,440.17,433.75,429.21,423.15,533.54,432.88,441.46,603.05,598.08,592.18,591.36,583.16,579.12,571.95,564.41,560.94,552.55,543.86,542.57,536.8,536.48,527.91,524.7,518.29,485.27,477.44,476.86,470.2,467.1,459.1,455.98,483.88,541.13,440.56,470.58,468.4999999,512.22,435.57,570.04,455.95,471.58,524.28
18Aug2011,429.7,522.72,576.28,432.19,597.24,545.92,481.27,431.06,461.57,440.87,538.71,504.83,504.82,484.57,483.44,459.14,458.86,442.02,440.29,433,429.21,422.88,533.49,432.23,441.77,602.98,597.72,592.02,591.09,583.07,579.09,571.95,564.42,560.94,552.54,543.86,542.54,536.8,536.47,527.91,524.69,518.34,485.04,477.17,476.6,469.9,466.95,459.02,455.94,483.97,541.08,440.58,470.27,468.3899998,512.17,435.55,569.53,455.92,471.55,524.26
19Aug2011,429.71,522.71,576.1,431.99,596.77,545.75,481.39,430.94,461.47,440.71,538.99,504.63,504.66,484.17,483.47,458.95,458.86,441.27,440.24,432.9,429.1,422.59,533.39,432.09,441.38,602.81,597.23,591.9,590.64,582.89,578.82,572.02,564.26,560.84,552.28,543.71,542.28,536.6,536.28,527.75,524.68,518.35,485.04,477.96,476.49,469.67,466.63,459.2,455.65,483.83,540.88,440.6,470.02,468.3200001,512.12,435.54,569.54,455.90,471.53,524.21
20Aug2011,429.59,522.33,575.69,431.63,596.37,545.75,481.45,430.75,461.42,440.72,538.66,505.42,505.16,484.48,483.41,458.88,458.84,440.8,440.13,432.64,429.15,422.39,533.08,431.92,441.42,602.76,596.78,592.18,590.03,582.78,578.22,572,563.97,560.89,551.94,544.13,541.96,536.78,535.83,527.8,524.27,518.15,484.95,478.33,476.46,470.03,466.52,459.42,455.5,483.82,540.62,440.42,470.3,468.3699998,512.11,435.52,569.21,455.89,471.52,524.19
21Aug2011,429.59,522.14,575.34,431.44,596.05,545.5,481.08,430.53,461.03,440.93,538.99,505.2,504.95,484.9,483.4,459.26,458.95,441.8,440.43,432.07,429.17,421.84,532.93,431.4,441.7,602.46,596.45,591.95,589.72,582.66,577.77,571.72,563.72,560.74,551.53,543.88,541.62,536.5,535.6,527.93,524.11,518.23,484.71,477.89,476.11,469.78,466.04,459.04,455.21,484.15,540.27,440.79,470.02,468.94,512.16,435.50,569.32,455.87,471.61,524.25
22Aug2011,429.81,521.79,574.86,432.35,595.47,545.58,480.68,431.17,460.95,441.03,538.83,504.9,504.76,484.83,483.42,459.43,458.97,442.46,440.2,433.24,429.42,421.8,532.4,432.42,442.25,602.93,595.83,591.76,589.09,582.58,577.19,571.63,563.45,560.83,551.14,544.38,540.88,535.9,534.89,527.64,523.65,518.3,484.08,478.01,475.77,470.77,465.73,459.11,454.83,484.23,539.54,440.61,470.93,468.96,512.12,435.47,569.31,455.86,471.48,524.21
23Aug2011,429.64,521.34,574.56,432.16,595.5,545.65,480.72,431.16,460.53,441.09,539,505.29,504.89,484.67,483.39,459.32,458.98,442.09,440.1,433.46,429.15,422.73,532.1,432.59,442.12,602.72,595.85,591.91,588.91,582.56,576.82,571.7,563.09,560.73,550.63,544.75,540.71,536.28,534.46,527.78,523.17,518.32,483.49,479.1,474.89,470.29,464.7,459.06,454.21,484.09,539.48,440.53,470.39,468.7600002,512.14,435.47,569.61,455.85,471.54,524.33
24Aug2011,429.65,521.2,574.64,431.82,595.36,545.86,481,430.99,460.65,441.37,538.94,504.8,504.81,484.11,483.31,459.41,458.9,442.77,440.32,433.02,429.18,422.54,532.13,432.19,442.38,602.91,595.68,592.07,588.74,582.72,576.78,572.09,563.09,560.83,550.57,545.04,540.62,536.23,534.41,528.07,523,518.16,483.66,479.47,475.05,470.48,464.7,459.35,453.98,483.86,539.36,440.79,470.59,469.3600001,512.17,435.43,570.01,455.84,471.50,524.47
25Aug2011,429.5,521.08,574.42,433.11,595.21,545.89,480.52,431.78,460.44,441.23,538.81,505.07,504.72,485.59,483.4,459.59,458.94,442.87,440.16,434.5,429.34,422.42,531.96,433.44,442.61,602.94,595.52,591.99,588.59,582.95,576.48,571.98,562.98,560.81,550.44,545.11,540.45,536.28,534.18,528.08,522.86,518.27,483.4,478.92,474.79,470.02,464.55,459.06,454.02,484.59,539.21,440.74,470.11,469.0399999,512.14,435.41,570.10,455.88,471.56,524.43
26Aug2011,429.81,521.06,574.38,433.16,595.07,545.83,480.13,431.94,460.48,440.94,538.76,505.24,505.1,484.82,483.44,459.21,458.88,441.83,440.14,434.65,429.19,423.24,531.91,433.71,441.91,602.84,595.34,591.98,588.41,582.96,576.36,572.09,562.92,560.9,550.27,545.09,540.28,536.12,534.11,528,522.84,518.29,483.07,478.47,474.6,469.85,464.46,459.22,453.84,484.12,539.08,440.74,469.97,468.6799998,512.10,435.41,570.18,455.84,472.06,524.38
27Aug2011,429.56,521.04,574.18,432.69,594.96,545.69,480.13,431.66,460.29,440.86,538.79,504.88,504.76,484.81,483.41,459.34,459.01,441.8,440.08,434.11,429.11,423.33,531.78,433.21,441.9,602.72,594.93,591.91,587.98,582.96,576.07,572.03,562.86,561.03,550.01,544.99,540.02,535.85,533.91,527.97,522.76,518.42,483.03,478.57,474.37,469.75,464.01,459.14,453.43,484.14,538.82,440.63,469.84,468.4500002,512.03,435.37,569.88,455.82,471.80,524.36
28Aug2011,429.66,520.69,573.98,432.6,594.72,545.71,480.12,431.44,460.41,440.64,538.95,504.63,504.66,484.01,483.42,458.91,458.84,441.32,440.15,433.72,429.29,422.75,531.5,432.88,441.07,602.77,594.65,591.78,587.64,582.82,575.79,572.01,562.67,560.86,549.81,545.11,539.8,536.01,533.54,527.83,522.39,518.24,482.81,478.64,474.48,470.48,464.12,459.31,453.4,483.69,538.68,440.49,470.56,468.23,512.00,435.38,569.70,455.79,471.54,524.34
29Aug2011,429.58,520.44,573.79,431.85,594.58,545.51,479.87,430.98,460.33,440.52,538.7,504.6,504.65,484.63,483.52,459.2,458.89,441.32,440.11,432.83,429.29,422.54,531.22,432.22,441.35,602.95,594.52,591.73,587.43,582.84,575.49,572.05,562.42,560.84,549.36,544.95,539.53,536.03,533.15,527.78,522.09,518.1,482.69,478.41,474.15,469.8,463.88,459.25,453.46,484.14,538.44,440.4,469.81,468.1300001,511.96,435.36,569.38,455.77,471.42,524.29
30Aug2011,429.48,520.11,573.61,431.15,594.65,545.48,479.43,430.4,460.05,440.48,539.15,504.6,504.61,483.62,483.47,458.91,458.88,441.18,440.03,432.15,429.11,422.07,531.03,431.54,440.81,602.81,594.58,591.89,587.35,582.93,575.25,572.02,562.34,560.89,549.06,545.03,539.22,535.95,532.82,527.98,521.75,517.99,482.14,478.25,473.73,469.85,463.33,459.07,452.82,483.54,538.18,440.36,469.91,468.0199999,511.93,435.34,569.47,455.76,471.36,524.23
31Aug2011,429.72,519.92,573.57,430.92,594.55,545.64,479.22,430.32,460.1,440.53,538.82,504.71,504.79,483.98,483.4,459.01,458.87,441.24,440.14,431.62,429.35,421.15,530.9,431,441.13,602.99,594.47,591.97,587.22,583.12,575.11,572.08,562.24,560.84,549,545.24,538.96,535.93,532.55,528.11,521.51,518.01,481.59,478.17,473.48,469.96,463.09,459.3,452.46,483.76,538.01,440.37,470.01,467.9999999,511.90,435.32,569.56,455.75,471.35,524.21
01Sep2011,429.55,519.95,573.64,430.9,594.2,545.63,478.94,430.27,460.27,440.78,539.01,504.73,504.79,483.82,483.52,458.78,458.82,440.75,440.05,431.54,429.23,421.25,530.85,430.97,440.74,602.9,594.42,591.95,587.22,583.17,575.18,572.15,562.27,560.89,548.94,545.26,538.93,535.87,532.51,527.95,521.54,518.24,480.97,478.09,473.13,469.95,462.89,459.59,452.2,483.66,537.97,440.32,469.95,467.94,511.88,435.32,568.73,455.75,471.33,524.17
02Sep2011,429.65,520.12,573.6,430.92,593.97,545.46,479.18,430.14,460.14,440.59,538.86,504.71,504.72,484.14,483.43,459.02,458.88,440.96,439.89,431.52,429.29,420.82,530.87,430.91,441.16,602.85,594.2,591.86,586.95,583.09,575.08,572.17,562.2,560.91,548.66,545.07,538.9,535.82,532.48,527.95,521.63,518.45,481.08,478.48,472.92,469.8,462.53,459.5,451.91,483.91,537.91,440.11,469.81,467.9,511.86,435.34,569.23,455.74,471.31,524.12
03Sep2011,429.6,519.92,573.4,430.84,593.91,545.44,479.53,430.26,460.02,440.45,538.93,504.8,504.79,484.1,483.46,459,458.86,440.94,440.09,431.49,429.29,420.87,530.63,430.91,441.07,603.03,594.09,591.91,586.78,583.34,574.74,572.17,562.09,560.99,548.43,545.1,538.61,535.76,532.1,527.94,521.41,518.35,481.62,478.82,473.16,470.4,462.52,459.36,451.98,483.81,537.7,440.32,470.43,467.8699998,511.85,435.37,569.24,455.72,471.35,524.11
04Sep2011,429.57,519.79,573.66,430.92,594.03,545.71,479.71,430.35,460.23,440.6,538.99,504.63,504.65,484.02,483.48,458.99,458.9,441.65,440.29,431.61,429.31,420.95,530.65,430.99,441.14,603.1,594.24,592.05,586.95,583.39,575.1,572.35,562.22,560.94,548.76,545.38,538.64,535.78,532.12,528.03,521.36,518.36,481.38,478.99,473.33,470.65,462.78,459.56,452.16,483.82,537.69,440.58,470.69,467.8200001,511.88,435.46,569.51,455.70,471.94,524.28
05Sep2011,429.82,519.76,573.78,431.56,594.11,545.75,479.91,430.73,460.29,440.41,538.76,505.18,505.13,484.14,483.46,458.92,458.82,440.83,440.36,432.4,429.33,421.19,530.87,431.64,440.81,602.97,594.34,591.98,587.07,583.2,575.28,572.33,562.42,561.05,549.11,545.34,539.1,536.02,532.55,527.97,521.46,517.92,482.2,479.1,473.45,470.57,462.92,459.61,452.28,483.83,538.12,440.6,470.61,467.7600002,511.85,435.48,569.38,455.68,471.62,524.20
06Sep2011,429.61,519.93,573.63,431.21,594.07,545.64,479.81,430.53,460.25,440.36,538.8,504.52,504.68,483.61,483.35,459.09,458.92,441.17,440.14,432.08,429.26,421.46,531.07,431.49,440.63,603.05,594.29,592.01,586.88,582.95,575.17,572.09,562.4,560.93,549.17,545.2,539.2,536.1,532.8,528.03,521.67,517.9,482.17,478.89,473.46,469.88,463.06,459.48,452.52,483.63,538.23,440.38,469.9,467.7400002,511.84,435.40,569.43,455.68,471.40,524.11
07Sep2011,429.58,519.98,573.36,430.77,594.05,545.57,479.52,430.18,460.05,440.32,538.57,504.66,504.74,484.36,483.47,459.13,458.89,440.92,440.05,431.43,429.2,421.08,530.95,430.89,440.84,603.1,594.26,592,586.84,582.83,574.95,571.78,562.24,560.78,548.99,545.14,539.07,535.99,532.62,527.88,521.71,518.07,481.96,478.53,473.43,469.96,462.89,459.29,452.38,484.02,538.08,440.33,469.96,467.73,511.85,435.45,569.34,455.67,471.29,524.14
08Sep2011,429.46,519.76,573.28,430.61,593.91,545.56,479.46,430.05,460.08,440.16,538.65,505.16,505.1,483.84,483.42,458.8,458.8,440.48,440.04,431.37,429.13,420.9,530.64,430.76,440.59,603.02,594.1,591.97,586.7,582.85,574.76,571.86,562.11,560.79,548.74,545.2,538.7,535.79,532.3,527.96,521.41,518.12,481.67,478.54,473.33,469.96,462.8,459.36,452.29,483.59,537.76,440.35,469.98,467.6799998,511.90,435.42,569.17,455.67,471.22,524.10
09Sep2011,429.7,519.6,573.19,430.69,593.61,545.54,479.12,430.15,460.1,440.27,538.77,504.78,504.72,484.04,483.41,459.11,458.89,440.83,440.02,431.32,429.27,420.46,530.44,430.76,440.87,602.98,593.79,591.82,586.38,582.98,574.53,571.96,561.92,560.74,548.42,545.21,538.46,535.72,531.97,527.97,521.17,518.31,481.03,478.32,473.02,470.02,462.56,459.47,451.97,483.91,537.5,440.26,470.03,467.69,511.94,435.37,569.15,455.69,471.20,524.09
10Sep2011,429.45,519.6,573.12,430.65,593.44,545.35,478.9,430.1,460.16,440.23,538.97,504.87,504.89,483.89,483.57,458.82,458.83,440.83,439.98,431.33,429.17,421.02,530.39,430.81,440.81,602.9,593.59,591.73,586.19,583,574.41,571.98,561.83,560.72,548.22,545.05,538.4,535.71,531.84,528.05,521.16,518.41,481.01,478.18,472.79,469.96,462.36,459.58,451.77,483.8,537.45,440.22,469.98,467.67,511.94,435.37,569.16,455.71,471.18,524.17
11Sep2011,429.6,519.57,572.97,430.74,593.38,545.19,479.54,430.12,459.8,440.44,538.69,505.03,504.9,484.74,483.38,459.33,458.98,440.89,439.95,431.32,429.25,420.62,530.21,430.77,441.18,602.83,593.55,591.8,585.97,583.04,574.19,571.91,561.85,560.89,547.88,544.89,538.15,535.61,531.58,528.03,521.04,518.36,481.56,478.93,472.48,469.8,461.91,459.23,451.61,484.16,537.28,440.24,469.81,467.6599998,511.91,435.32,569.19,455.74,471.18,524.13
12Sep2011,429.58,519.37,572.92,430.87,593.33,545.36,480.07,430.09,459.8,440.23,538.75,504.94,504.88,483.89,483.34,458.77,458.8,440.21,439.95,431.36,429.22,420.64,530.04,430.72,440.82,602.84,593.45,591.81,585.85,583.03,574.07,571.88,561.73,560.8,547.84,545.12,537.97,535.67,531.27,528.1,520.82,518.42,481.23,479.63,472.39,470.03,461.74,459.3,451.3,483.57,537.11,440.23,470.03,467.6100001,511.95,435.29,568.45,455.75,471.17,524.09
13Sep2011,429.64,519.3,572.92,430.71,593.22,545.32,479.9,430.14,460.04,440.13,538.71,504.79,504.92,483.77,483.47,458.83,458.79,440.57,439.76,431.36,429.27,420.72,529.96,430.73,440.59,602.97,593.33,591.86,585.71,583.06,574.03,571.99,561.73,560.86,547.64,545.09,537.84,535.67,531.1,528.06,520.76,518.41,480.96,479.49,472.39,470.32,461.77,459.52,451.29,483.72,537.07,440.1,470.25,467.5700001,511.95,435.27,568.81,455.71,471.18,524.07
14Sep2011,429.37,519.08,572.88,430.09,593.2,545.42,479.73,429.54,460.09,440.2,538.63,504.73,504.92,483.78,483.51,458.83,458.83,440.14,440.18,430.31,429.1,420.48,529.81,430.04,441.01,602.84,593.28,591.87,585.53,583.01,573.95,572,561.61,560.74,547.64,545.22,537.75,535.67,530.92,528,520.54,518.35,480.65,479.34,472.36,470.25,461.94,459.62,451.3,483.8,536.98,440.5,470.23,467.5199999,511.92,435.25,568.87,455.70,471.16,524.05
15Sep2011,429.34,518.9,572.78,429.86,593.1,545.28,479.51,429.48,459.97,440.22,538.65,504.9,504.94,483.45,483.11,458.77,458.82,440.4,440.38,430.17,429.04,419.78,529.74,430.22,440.64,602.86,593.17,591.97,585.26,583.07,573.76,572.01,561.46,560.72,547.41,545.12,537.75,535.78,530.83,527.98,520.36,518.22,480.23,479.12,472.17,470.1,461.69,459.46,451.18,483.38,537.02,440.55,470.08,467.5599999,511.90,435.23,568.76,455.69,471.13,524.04
